CUST_ORG,BUS_CAT_CL,BUS_CAT_DS,OCCPNT_TYP,SRCDATA_ID,NAME,DESCRIPTN,ADDRESS,ALIAS_ADDR,ST_ADDRESS,POSTAL_CD,LOCALITY,CONT_PHONE,CONT_EMAIL,CONT_FAX,WEBSITE,IMAGE_URL,LATITUDE,LONGITUDE,KEYWORDS,DT_UPDATE,GEOCD_IND,FACEBOOK,PRODUCT_ID,TRSM_AREA,TWITTER,SHAPE,SEQ_ID,X,Y
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1515,Mary's Motel,Hotels & Motels;,"603 8th Ave N, Golden, BC","603 8th Ave N, Golden, BC",603 8th Ave N,V0A1H0,Golden,,,,,,51.30088,-116.9688523,Accommodation,20181201072116,, ,4539670,Kootenay Rockies, ,,2337,1627315.8539999998,738665.6200000001
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1516,Ripley Creek Inn,Hotels & Motels;,"306 - 5th Ave, Stewart, BC","306 - 5th Ave, Stewart, BC",306 - 5th Ave,V0T1W0,Stewart,,,,ripleycreekinn.com,,52.8812158,-127.7376901,Accommodation,20181201072116,, ,4540119,Northern British Columbia, ,,2763,883305.9169999997,876207.2449999973
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1517,Best Western King George Inn & Suites,Hotels & Motels;,"8033 King George Blvd, Surrey, BC",8033 King George Blvd,8033 King George Blvd,V3W5B4,Surrey,,,,,,49.148851,-122.845731,Accommodation,20181201072117,,http://www.facebook.com/BWKingGeorgeInn,4540136,Vancouver Coast and Mountains, ,,2611,1230287.2660000005,464299.5769999949
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1518,Fox Hollow B&B,Bed & Breakfasts;,"6770 Cathedral Crt, Prince George, BC",6770 Cathedral Crt,6770 Cathedral Crt,V2N6R4,Prince George,,,,,,53.859666,-122.796083,Accommodation,20181201072117,, ,4540197,Northern British Columbia, ,,3513,1210166.9609999992,988705.3469999963
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1519,Arbutus Cove Guesthouse & Cottage,Bed & Breakfasts;,"3018 Manzer Rd, Sooke, BC",3018 Manzer Rd,3018 Manzer Rd,V9Z0C9,Sooke,,,,,,48.389525,-123.634968,Accommodation,20181201072118,, ,4540187,Vancouver Island, ,,3839,1175507.5170000007,377795.6559999995
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1520,The Plaza Hotel,Hotels & Motels;,"405 Victoria St, Kamloops, BC",405 Victoria St,405 Victoria St,V2C2A9,Kamloops,,,,www.theplazahotel.ca,,50.6758646,-120.3318003,Accommodation,20181201072117,,https://www.facebook.com/pages/The-Plaza-Hotel-Kamloops/132123826858865,4540248,Thompson Okanagan,https://twitter.com/plazakamloops,,3511,1399936.3489999995,645012.3759999992
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1521,Lakeshore B&B,Bed & Breakfasts;,"4186 Lakeshore Rd, Kelowna, BC",4186 Lakeshore Rd,4186 Lakeshore Rd,V1W1V9,Kelowna,,,,www.Lakeshorebb.ca,,49.8331039,-119.4866824,Accommodation,20181201072117,, ,4540188,Thompson Okanagan, ,,3289,1468024.0299999986,556768.2580000022
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1522,Long Beach Lodge Resort,Resorts; Cabins & Cottages;,"1441 Pacific Rim Hwy, Tofino, BC","1441 Pacific Rim Hwy, Tofino, BC",1441 Pacific Rim Hwy,V0R2Z0,Tofino,,,,www.longbeachlodgeresort.com,,49.1043875,-125.8709192,Accommodation,20181201072118,,http://www.facebook.com/tofinobc,4540117,Vancouver Island,http://twitter.com/greatroom,,3955,1009436.0670000003,454237.4790000059
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1523,Charlie Lake RV & Leisure,Campgrounds & RV Parks - Private;,"12816 Nielson Ave, Mile 52, Alaska Hwy, Fort St. John, BC","12816 Nielson Ave, Mile 52, Alaska Hwy, Fort St. John, BC","12816 Nielson Ave, Mile 52, Alaska Hwy",V0C1H0,Fort St. John,,,,,,56.2470832,-120.8764484,Accommodation,20181201072117,, ,4539441,Northern British Columbia, ,,3095,1316641.058,1261887.0990000004
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1524,Spring Lake Ranch,Bed & Breakfasts; Cabins & Cottages;,"5770 Spring Lake Rd, 100 Mile House, BC","5770 Spring Lake Rd, 100 Mile House, BC",5770 Spring Lake Rd,V0K2E0,100 Mile House,,,,,,51.81022,-121.2252903,Accommodation,20181201072116,,https://www.facebook.com/pages/Spring-Lake-Ranch/472209015500,4540363,Cariboo Chilcotin Coast, ,,1555,1328481.9839999992,766434.4809999978
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1525,Telegraph Cove Marina & RV Park,Hotels & Motels; Campgrounds & RV Parks - Private;,"1642 Telegraph Cove Rd, Telegraph Cove, BC",1642B Telegraph Cove Rd,1642 Telegraph Cove Rd,V0N3J0,Telegraph Cove,,,,www.telegraphcove.ca,,49.6241247,-124.0186544,Accommodation,20181201072116,, ,4540208,Vancouver Island, ,,1793,1143205.2090000014,513990.6979999989
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1526,Greenwood Country Inn B&B,Bed & Breakfasts;,"1371 Greenwood St, Pemberton, BC","1371 Greenwood St, Pemberton, BC",1371 Greenwood St,V0N2L0,Pemberton,,,,,,50.3238936,-122.8090748,Accommodation,20181201072118,,https://www.facebook.com/GreenwoodCountryInn,4540151,Vancouver Coast and Mountains, ,,3887,1227074.6479999996,594936.6159999985
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1527,Straitview Ridge B&B,Bed & Breakfasts;,"4532 Otter Pt Rd, Sooke, BC",4532 Otter Pt Rd,4532 Otter Pt Rd,V9Z0K4,Sooke,,,,,,48.3781455,-123.7236929,Accommodation,20181201072118,, ,4540261,Vancouver Island, ,,4151,1168966.2050000005,376317.84899999853
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1528,Eagle Campground & RV Park,Campgrounds & RV Parks - Private;,"1 - 3169 10th Ave, Keremeos, BC",1 - 3169 10th Ave,1 - 3169 10th Ave,V0X1N1,Keremeos,,,,,,49.2054486,-119.8607111,Accommodation,20181201072118,, ,4540472,Thompson Okanagan, ,,4007,1447259.888,484862.1799999997
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1529,Ty Collwyn Waterfront Retreat,Cabins & Cottages;,"6615 Sooke Rd, Sooke, BC",6615 Sooke Rd,6615 Sooke Rd,V9Z0A7,Sooke,,,,,,48.378789,-123.718552,Accommodation,20181201072118,, ,4539336,Vancouver Island, ,,4147,1169345.371999999,376401.49799999874
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1530,Beacon Inn at Sidney,Hotels & Motels;,"9724 3rd St, Sidney, BC",9724 3rd St,9724 3rd St,V8L3A2,Sidney,,,,thebeaconinn.com,,48.647189999999995,-123.3978,Accommodation,20181201072117,, ,4539329,Vancouver Island, ,,2869,1192049.1379999998,406989.5250000004
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1531,An Inn For Two,Cabins & Cottages;,"784 Applegrove Rd, Fauquier, BC","784 Applegrove Rd, Fauquier, BC",784 Applegrove Rd,V0G1K0,Fauquier,,,,,,49.7470886,-118.1132319,Accommodation,20181201072117,, ,4539366,Kootenay Rockies, ,,3335,1567405.8190000001,557297.2220000001
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1532,The Loghouse At Halfmoon Bay B&B,Bed & Breakfasts;,"5635 Mintie Rd, Halfmoon Bay, BC",5635 Mintie Rd,5635 Mintie Rd,V0N1Y2,Halfmoon Bay,,,,www.loghouse-halfmoonbay.com,,49.5115844,-123.9104819,Accommodation,20181201072116,, ,4539341,Vancouver Coast and Mountains, ,,1989,1151390.5560000003,501710.7369999923
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1533,Halcyon Hot Springs Village & Spa,Resorts; Vacation Rentals; Cabins & Cottages; Campgrounds & RV Parks - Private;,"5655 Hwy 23, Nakusp, BC","5655 Hwy 23, Nakusp, BC",5655 Hwy 23,V0G1R0,Nakusp,,,,,,50.5182293,-117.9018402,Accommodation,20181201072116,,https://www.facebook.com/pages/Halcyon-Hot-Springs-Village-and-Spa/125613977479135,4540388,Kootenay Rockies,http://twitter.com/HalcyonHS,,1635,1572756.4299999992,644241.3819999984
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1534,Accent Inn - Kamloops,Hotels & Motels;,"1325 Columbia St W, Kamloops, BC",200 - 3271 Maple St,1325 Columbia St W,V2C6P4,Kamloops,,,,,,50.666163,-120.35413299999999,Accommodation,20181201072116,,https://www.facebook.com/AccentInn?ref=nf,4541009,Thompson Okanagan,http://twitter.com/accentinns,,2335,1398449.9919999999,643809.8760000002
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1535,Mica Mountain Lodge & Log Cabins,Cabins & Cottages;,"15658 Old Tete Jaune Rd, Tete Jaune Cache, BC","15658 Old Tete Jaune Rd, Tete Jaune Cache, BC",15658 Old Tete Jaune Rd,V0E2Z0,Tete Jaune Cache,,,,,,52.9539717,-119.4206667,Accommodation,20181201072118,,https://www.facebook.com/MicaMountainLodge,4540366,Thompson Okanagan, ,,4071,1440488.5540000002,903375.0519999936
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1536,Hampton Inn by Hilton Kamloops,Hotels & Motels;,"1245 Rogers Way, Kamloops, BC",1245 Rogers Way,1245 Rogers Way,V1S1R9,Kamloops,,,,,,50.651371,-120.372087,Accommodation,20181201072116,,https://www.facebook.com/pages/Hampton-Inn-by-Hilton-Kamloops/180767468648835,4540124,Thompson Okanagan, ,,2181,1397316.357999999,642067.5070000049
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1537,Sun Peaks Grand Hotel & Conference Centre,Hotels & Motels;,"3240 Village Way, Sun Peaks Resort, BC",3240 Village Way,3240 Village Way,V0E5N0,Sun Peaks Resort,,,,,,50.884822,-119.88076699999999,Accommodation,20181201072117,,https://www.facebook.com/sunpeaksgrand,4540143,Thompson Okanagan,https://twitter.com/sunpeaksgrand,,2871,1429675.4379999998,670839.6700000009
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1538,Cathedral Mountain Lodge,Resorts; Cabins & Cottages;,"Yoho Valley Rd, Field, BC","Yoho Valley Rd, Field, BC",Yoho Valley Rd,V0A1G0,Field,,,,,,51.4627924,-116.44325,Accommodation,20181201072118,,http://www.facebook.com/cathedralmountainlodge,4539676,Kootenay Rockies, ,,3789,1661181.1909999996,761332.6690000016
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1539,Coast Chilliwack Hotel,Hotels & Motels;,"45920 First Ave, Chilliwack, BC",45920 First Ave,45920 First Ave,V2P7K1,Chilliwack,,,,,,49.1678,-121.9543,Accommodation,20181201072118,,https://www.facebook.com/coasthotels,4540990,Vancouver Coast and Mountains,https://twitter.com/coasthotels,,3975,1295185.678999999,469710.5190000003
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1540,Manteo Resort Waterfront Hotel & Villas,Hotels & Motels;,"3762 Lakeshore Rd, Kelowna, BC",3762 Lakeshore Rd,3762 Lakeshore Rd,V1W3L4,Kelowna,,,,,,49.849197,-119.486266,Accommodation,20181201072118,,https://www.facebook.com/ManteoResort,4540666,Thompson Okanagan,https://www.twitter.com/ManteoResort,,3963,1467889.4299999997,558553.0720000006
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1541,Rochester Resort,Hotels & Motels;,"970 Lakeshore Dr W, Penticton, BC",970 Lakeshore Dr W,970 Lakeshore Dr W,V2A1C1,Penticton,,,,,,49.501428,-119.608379,Accommodation,20181201072116,, ,4539577,Thompson Okanagan, ,,2215,1462628.174000001,519246.4009999968
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1542,Northern Grand Hotel,Hotels & Motels;,"9830-100th Ave, Fort St. John, BC",9830-100th Ave,9830-100th Ave,V1J1Y5,Fort St. John,,,,,,56.2464815,-120.8445426,Accommodation,20181201072116,,https://www.facebook.com/Northern-Grand-Hotel-851881141566615/,4539512,Northern British Columbia, ,,1691,1318614.2809999997,1261963.2780000009
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1543,Bear Cove Cottages,Cabins & Cottages;,"6715 Bear Cove Hwy, Port Hardy, BC","6715 Bear Cove Hwy, Port Hardy, BC",6715 Bear Cove Hwy,V0N2P0,Port Hardy,,,,,,50.7262099,-127.501723,Accommodation,20181201072116,,https://www.facebook.com/BearCoveCottagesFishingDestination/,4539334,Vancouver Island, ,,2025,894055.0989999993,635721.2400000012
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1544,Cornerstone Lodge at Fernie Alpine Resort,Hotels & Motels;,"5339 Ski Hill Rd, Fernie Alpine Resort, BC","5339 Ski Hill Rd, Fernie Alpine Resort, BC",5339 Ski Hill Rd,V0B1M6,Fernie Alpine Resort,,,,,,49.4640724,-115.0856781,Accommodation,20181201072116,,https://www.facebook.com/cornerstonelodgefernie,4539233,Kootenay Rockies, ,,2273,1788564.8939999985,555104.5610000007
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1545,Huckleberry Inn,Bed & Breakfasts;,"1050 Hot Springs Rd, Nakusp, BC",1050 Hot Springs Road,1050 Hot Springs Rd,V0G1R0,Nakusp,,,,www.huckinn.com,,50.2576597,-117.8157949,Accommodation,20181201072117,,http://www.facebook.com/huckleberryinn1050,4539259,Kootenay Rockies, ,,3009,1582160.0660000006,616137.2699999921
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1546,Fernie Slopeside Lodge - by Fernie Alpine Resort,Hotels & Motels;,"5339 Ski Hill Rd, Fernie Alpine Resort, BC",1505 - 17 Ave SW,5339 Ski Hill Rd,V0B1M6,Fernie Alpine Resort,,,,www.skircr.com,,49.4634298,-115.08223,Accommodation,20181201072117,,https://www.facebook.com/FernieAlpineResort,4540023,Kootenay Rockies,https://twitter.com/SkiFernie,,3105,1788823.0139999997,555072.4020000026
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1547,White Grizzly Snowcat Lodge,Resorts;,"110 Duncan Dam Haul Rd, Meadow Creek, BC","110 Duncan Dam Haul Rd, Meadow Creek, BC",110 Duncan Dam Haul Rd,V0G1N0,Meadow Creek,,,,,,50.2441312,-116.9700623,Accommodation,20181201072117,,https://www.facebook.com/WhiteGrizzlyCatski,4540258,Kootenay Rockies, ,,3113,1642199.0999999996,621956.740000003
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1548,Delta Hotels Vancouver Downtown Suites,Hotels & Motels;,"550 Hastings St W, Vancouver, BC",550 Hastings St W,550 Hastings St W,V6B1L6,Vancouver,,,,www.deltahotels.com,,49.284333,-123.11232,Accommodation,20181201072117,,http://www.facebook.com/deltavancouversuites,4540702,Vancouver Coast and Mountains,http://twitter.com/deltavancouver,,3013,1210221.5549999992,478509.07000000216
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1549,Radisson Hotel Vancouver Airport,Hotels & Motels;,"8181 Cambie Rd, Richmond, BC",8181 Cambie Rd,8181 Cambie Rd,V6X3X9,Richmond,,,,,,49.1847258,-123.133443,Accommodation,20181201072118,,http://www.facebook.com/RadissonVanAir,4540913,Vancouver Coast and Mountains,http://www.twitter.com/RadissonYVR,,4327,1209132.6689999998,467388.5719999997
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1550,Fairmont Vancouver Airport,Hotels & Motels;,"3111 Grant McConachie Way, Richmond, BC",3311 Grant McConachie Way,3111 Grant McConachie Way,V7B0A6,Richmond,,,,http://www.fairmont.com/vancouverairport,,49.194451,-123.174986,Accommodation,20181201072117,,http://www.facebook.com/fairmontvanairport,4540306,Vancouver Coast and Mountains,https://twitter.com/FairmontYVR,,3587,1206060.3709999984,468346.3400000045
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1551,Comfort Inn Downtown Vancouver,Hotels & Motels;,"654 Nelson St, Vancouver, BC",654 Nelson St,654 Nelson St,V6B6K4,Vancouver,,,,www.comfortinndowntown.com,,49.278988,-123.122473,Accommodation,20181201072117,,https://www.facebook.com/ComfortInnDowntown,4541057,Vancouver Coast and Mountains,https://twitter.com/comfortinn_dt,,3153,1209506.9639999995,477885.5529999975
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1552,Holiday Inn Hotel & Suites North Vancouver,Hotels & Motels;,"700 Old Lillooet Rd, North Vancouver, BC",700 Old Lillooet Rd,700 Old Lillooet Rd,V7J2H5,North Vancouver,,,,www.hinorthvancouver.com,,49.313384,-123.027384,Accommodation,20181201072118,,http://www.facebook.com/HolidayInnNorthVancouver,4540418,Vancouver Coast and Mountains,http://twitter.com/HolidayInnNVan,,4063,1216265.7559999998,481990.2440000018
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1553,Opus Hotel Vancouver,Hotels & Motels;,"322 Davie St, Vancouver, BC",322 Davie St,322 Davie St,V6B5Z6,Vancouver,,,,www.opushotel.com,,49.2749508,-123.1228295,Accommodation,20181201072117,,http://www.facebook.com/opushotelvancouver,4540130,Vancouver Coast and Mountains,https://twitter.com/opushotel,,2899,1209499.2489999998,477436.27799999993
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1554,Rosellen Suites at Stanley Park,Hotels & Motels;,"2030 Barclay St, Vancouver, BC",2030 Barclay St,2030 Barclay St,V6G1L5,Vancouver,,,,,,49.292308999999996,-123.141027,Accommodation,20181201072117,,https://www.facebook.com/RosellenSuites,4540349,Vancouver Coast and Mountains, ,,3107,1208097.0600000005,479309.7860000003
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1555,Accent Inn - Vancouver Airport,Hotels & Motels;,"10551 St Edwards Dr, Richmond, BC",200 - 3271 Maple St,10551 St Edwards Dr,V6X3L8,Richmond,,,,,,49.187633999999996,-123.11178100000001,Accommodation,20181201072116,,http://www.facebook.com/AccentInn,4540565,Vancouver Coast and Mountains,http://twitter.com/accentinns,,2705,1210698.991,467775.6360000018
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1556,Accent Inn - Burnaby,Hotels & Motels;,"3777 Henning Dr, Burnaby, BC",2925 Douglas St,3777 Henning Dr,V5C6N5,Burnaby,,,,,,49.263807,-123.021522,Accommodation,20181201072116,,http://www.facebook.com/AccentInn,4540771,Vancouver Coast and Mountains,http://twitter.com/accentinns,,1621,1216923.688999999,476504.2339999983
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,1557,Vancouver Airport Marriott,Hotels & Motels;,"7571 Westminster Hwy, Richmond, BC",7571 Westminster Hwy,7571 Westminster Hwy,V6X1A3,Richmond,,,,,,49.170369,-123.1406772,Accommodation,20181201072118,,https://www.facebook.com/MarriottYVR,4540386,Vancouver Coast and Mountains,http://twitter.com/marriottyvr,,4127,1208669.5830000003,465773.52499999944
